note,note_line,category,applied,evidence,note_text_before,note_text_after
models/EFDC/source-analysis/efdc_vertical.md,89,C,yes,EFDC/aaefdc.f90:2612; complete ranges equal,- Initial: `HPK = HP * DZC` (`aaefdc.f90:2610`).,- Initial: `HPK = HP * DZC` (`aaefdc.f90:2612`).
models/EFDC/source-analysis/efdc_vertical.md,90,C,yes,EFDC/aaefdc.f90:2946; complete ranges equal,- Prior `H1PK/H2PK` for time-history (`aaefdc.f90:2944`); wet/dry update at `calpuv9c.f90:1221`.,- Prior `H1PK/H2PK` for time-history (`aaefdc.f90:2946`); wet/dry update at `calpuv9c.f90:1221`.
models/EFDC/source-analysis/efdc_vertical.md,100,C,yes,"EFDC/aaefdc.f90:1450,1460; complete ranges equal","- Face masks `SUB3D/SVB3D` for SGZ (`aaefdc.f90:1448, 1458`).","- Face masks `SUB3D/SVB3D` for SGZ (`aaefdc.f90:1450, 1460`)."
models/EFDC/source-analysis/efdc_vertical.md,101,C,yes,EFDC/aaefdc.f90:2822; complete ranges equal,- MPI subdomain boundary zeros face factors (`aaefdc.f90:2820`).,- MPI subdomain boundary zeros face factors (`aaefdc.f90:2822`).
models/EFDC/source-analysis/efdc_water_quality.md,24,C,yes,"EFDC/aaefdc.f90:126,3088; complete ranges equal","- `aaefdc.f90:126, 3086` — `WQ3DINP` init.","- `aaefdc.f90:126, 3088` — `WQ3DINP` init."
models/EFDC/source-analysis/efdc_water_quality.md,27,C,yes,"EFDC/Transport/calconc.f90:191,224,479-507; endpoints equal; interior differs","- `Transport/calconc.f90:188, 213, 467-490`, `caltran.f90:13` — transport coupling.","- `Transport/calconc.f90:191, 224, 479-507`, `caltran.f90:13` — transport coupling."
models/EFDC/source-analysis/efdc_water_quality.md,45,C,yes,"EFDC/aaefdc.f90:126,3088; complete ranges equal","Init: `WQ3DINP` from startup when WQ active (`aaefdc.f90:126, 3086`).","Init: `WQ3DINP` from startup when WQ active (`aaefdc.f90:126, 3088`)."
models/EFDC/source-analysis/efdc_water_quality.md,104,C,yes,EFDC/Eutrophication/mod_diagen.f90:672; complete ranges equal,"Runtime coupling: `SMMBE` called from `WQ3D` (`mod_wq.f90:351`, `mod_diagen.f90:674`).","Runtime coupling: `SMMBE` called from `WQ3D` (`mod_wq.f90:351`, `mod_diagen.f90:672`)."
models/EFDC/source-analysis/efdc_water_quality.md,106,C,yes,EFDC/Eutrophication/mod_diagen.f90:164-276; endpoints equal; interior differs,Inputs (`mod_diagen.f90:164-277`):,Inputs (`mod_diagen.f90:164-276`):
models/EFDC/source-analysis/efdc_water_quality.md,132,C,yes,EFDC/Transport/calconc.f90:191; complete ranges equal,- `CALCONC` calls `CALTRAN` for all water-column constituents (`Transport/calconc.f90:188`).,- `CALCONC` calls `CALTRAN` for all water-column constituents (`Transport/calconc.f90:191`).
models/EFDC/source-analysis/efdc_water_quality.md,134,C,yes,EFDC/Transport/calconc.f90:224; complete ranges equal,- Anti-diffusion: `CALTRAN_AD` (`Transport/calconc.f90:213`).,- Anti-diffusion: `CALTRAN_AD` (`Transport/calconc.f90:224`).
models/EFDC/source-analysis/efdc_wetdry.md,19,C,yes,"EFDC/input.f90:269-298,570-592; endpoints equal; interior differs","- `input.f90:264-293, 548-570` — `ISDRY`, `HDRY/HWET` reads, derived `HDRYICE/HDRYWAV`.","- `input.f90:269-298, 570-592` — `ISDRY`, `HDRY/HWET` reads, derived `HDRYICE/HDRYWAV`."
models/EFDC/source-analysis/efdc_wetdry.md,20,C,yes,"EFDC/mod_var_global.f90:60,841,1049,1054; complete ranges equal","- `mod_var_global.f90:60, 841, 1048, 1053` — `LMASKDRY` definition, `ISDRY/HDRY/HWET` doc.","- `mod_var_global.f90:60, 841, 1049, 1054` — `LMASKDRY` definition, `ISDRY/HDRY/HWET` doc."
models/EFDC/source-analysis/efdc_wetdry.md,31,C,yes,EFDC/input.f90:269; complete ranges equal,- Read from card C5 (`input.f90:264`) and broadcast (`:272`).,- Read from card C5 (`input.f90:269`) and broadcast (`:272`).
models/EFDC/source-analysis/efdc_wetdry.md,45,C,yes,EFDC/input.f90:570-592; endpoints equal; interior differs,"Read from card C11 (`input.f90:548-570`). Derived: `HDRYICE`, `HDRYWAV`.","Read from card C11 (`input.f90:570-592`). Derived: `HDRYICE`, `HDRYWAV`."
models/EFDC/source-analysis/efdc_wetdry.md,47,C,yes,EFDC/mod_var_global.f90:1049; complete ranges equal,"- `HDRY` = wet/dry control depth (`mod_var_global.f90:1048`). Drying triggered when `HP < HDRY` or `HP <= HDRY` (`calpuv9c.f90:899, 935`).","- `HDRY` = wet/dry control depth (`mod_var_global.f90:1049`). Drying triggered when `HP < HDRY` or `HP <= HDRY` (`calpuv9c.f90:899, 935`)."
models/EFDC/source-analysis/efdc_wetdry.md,48,C,yes,EFDC/mod_var_global.f90:1054; complete ranges equal,"- `HWET` = minimum operational depth for QSER withdrawals and structures, **not** the central rewetting threshold (`mod_var_global.f90:1053`).","- `HWET` = minimum operational depth for QSER withdrawals and structures, **not** the central rewetting threshold (`mod_var_global.f90:1054`)."
models/EFDC/source-analysis/sediment/efdc_sediment.md,21,C,yes,EFDC/SedTran-Original/ssedtox.f90:863-1278; endpoints equal; interior differs,- `SedTran-Original/ssedtox.f90:868-1287` — runtime dispatch.,- `SedTran-Original/ssedtox.f90:863-1278` — runtime dispatch.
models/EFDC/source-analysis/sediment/efdc_sediment.md,25,C,yes,EFDC/Transport/calconc.f90:191-534; endpoints equal; interior differs,- `Transport/calconc.f90:188-517` — coupling to water-column transport.,- `Transport/calconc.f90:191-534` — coupling to water-column transport.
models/EFDC/source-analysis/sediment/efdc_sediment.md,43,C,yes,EFDC/SedTran-Original/ssedtox.f90:863-867; complete ranges equal,"| `ISTRAN(6) >= 1 .and. LSEDZLJ` | Calls `SEDZLJ_MAIN`, bypasses Original bed/water logic | `SedTran-Original/ssedtox.f90:868-872` |","| `ISTRAN(6) >= 1 .and. LSEDZLJ` | Calls `SEDZLJ_MAIN`, bypasses Original bed/water logic | `SedTran-Original/ssedtox.f90:863-867` |"
models/EFDC/source-analysis/sediment/efdc_sediment.md,166,C,yes,EFDC/Transport/calconc.f90:508-521; complete ranges equal,- 2TL: `Transport/calconc.f90:491-504`.,- 2TL: `Transport/calconc.f90:508-521`.
models/EFDC/source-analysis/sediment/efdc_sediment.md,170,C,yes,EFDC/SedTran-Original/ssedtox.f90:1108-1119; complete ranges equal,- `CALBLAY` (bed-layer accounting) after bed/water exchange if `KB > 1` (`SedTran-Original/ssedtox.f90:1117-1128`).,- `CALBLAY` (bed-layer accounting) after bed/water exchange if `KB > 1` (`SedTran-Original/ssedtox.f90:1108-1119`).
models/EFDC/source-analysis/sediment/efdc_sediment.md,192,C,yes,EFDC/Transport/calconc.f90:262-267; complete ranges equal,- Water-column open-BC concentrations reset after CALTRAN (`Transport/calconc.f90:250-255`).,- Water-column open-BC concentrations reset after CALTRAN (`Transport/calconc.f90:262-267`).
concepts/currents/time-integration-cross-model.md,39,C,yes,EFDC/aaefdc.f90:3189-3190; complete ranges equal,"| **EFDC+** | **3TL leapfrog + trapezoidal corrector** (기본) / **2TL** 토글 | dispatch `IS2TIM==0→HDMT / ≥1→HDMT2T`(aaefdc.f90:3187-3188, 직접 재확인). 3TL: `ISTL=3` full leapfrog(DELT=DT2, hdmt.f90:1344-1349) + `ISTL=2` trapezoidal corrector 를 **NTSTBC 주기**로(computational mode 감쇠, ROLD=0.5) | external 연속 CALPUV9C=PCG semi-implicit(calpuv9c.f90:693-707) / 2TL 은 dynamic dt(DTDYN) 가능 | [[efdc_hydro_core]]·[[efdc_external_mode_solver]]·[[efdc_transport_scheme]] |","| **EFDC+** | **3TL leapfrog + trapezoidal corrector** (기본) / **2TL** 토글 | dispatch `IS2TIM==0→HDMT / ≥1→HDMT2T`(aaefdc.f90:3189-3190, 직접 재확인). 3TL: `ISTL=3` full leapfrog(DELT=DT2, hdmt.f90:1344-1349) + `ISTL=2` trapezoidal corrector 를 **NTSTBC 주기**로(computational mode 감쇠, ROLD=0.5) | external 연속 CALPUV9C=PCG semi-implicit(calpuv9c.f90:693-707) / 2TL 은 dynamic dt(DTDYN) 가능 | [[efdc_hydro_core]]·[[efdc_external_mode_solver]]·[[efdc_transport_scheme]] |"
concepts/currents/vertical-mixing-cross-model.md,46,C,yes,EFDC/hdmt2t.f90:879-893; complete ranges equal,| EFDC | `q²=B₁^{2/3}·|τ_s|`(hdmt2t.f90:875-889) | `q²=B₁^{2/3}·|τ_b|` — 파랑은 wave-current 저면응력 경로(:939-964) | 표면 주입 없음(저면 응력 경유만) |,| EFDC | `q²=B₁^{2/3}·|τ_s|`(hdmt2t.f90:879-893) | `q²=B₁^{2/3}·|τ_b|` — 파랑은 wave-current 저면응력 경로(:939-964) | 표면 주입 없음(저면 응력 경유만) |
concepts/littoral-drift/06-model-application.md,50,C,yes,EFDC/SedTran-Original/ssedtox.f90:863-875; complete ranges equal,"| **EFDC** | hydrodynamic core 가 흐름 계산; wave 는 외부(SWAN) wave-current bottom shear 로 결합 (Christoffersen-Jonsson, SEDZLJ) | EFDC 자체 3D 흐름 solver (조류·바람·밀도 구동) | **SedTran-Original** (`ISTRAN(6)` cohesive `CALSED` / `ISTRAN(7)` noncohesive `CALSND`) 또는 **SEDZLJ** unified multi-bed-layer (`ssedtox.f90:868-880`) | bed-water 결합 + multi-bed-layer 동역학 | 흐름(조류)·하구 표사 주력; 순수 wave-driven longshore current 는 외부 wave coupling 의존 |","| **EFDC** | hydrodynamic core 가 흐름 계산; wave 는 외부(SWAN) wave-current bottom shear 로 결합 (Christoffersen-Jonsson, SEDZLJ) | EFDC 자체 3D 흐름 solver (조류·바람·밀도 구동) | **SedTran-Original** (`ISTRAN(6)` cohesive `CALSED` / `ISTRAN(7)` noncohesive `CALSND`) 또는 **SEDZLJ** unified multi-bed-layer (`ssedtox.f90:863-875`) | bed-water 결합 + multi-bed-layer 동역학 | 흐름(조류)·하구 표사 주력; 순수 wave-driven longshore current 는 외부 wave coupling 의존 |"
concepts/littoral-drift/06-model-application.md,80,C,yes,EFDC/SedTran-Original/ssedtox.f90:863-875; complete ranges equal,"- **SedTran-Original**: `ISTRAN(6)≥1` cohesive → `CALSED` (Krone-Partheniades), `ISTRAN(7)≥1` noncohesive → `CALSND` (Van Rijn 1984·Engelund-Hansen). 분기 `ssedtox.f90:868-880`.","- **SedTran-Original**: `ISTRAN(6)≥1` cohesive → `CALSED` (Krone-Partheniades), `ISTRAN(7)≥1` noncohesive → `CALSND` (Van Rijn 1984·Engelund-Hansen). 분기 `ssedtox.f90:863-875`."
concepts/sediment-transport/06-model-application.md,48,C,yes,EFDC/SedTran-Original/ssedtox.f90:863-875; complete ranges equal,Source 분기: `SedTran-Original/ssedtox.f90:868-880`,Source 분기: `SedTran-Original/ssedtox.f90:863-875`
concepts/sediment-transport/06-model-application.md,52,C,yes,EFDC/SedTran-Original/ssedtox.f90:863-867; complete ranges equal,| `ISTRAN(6) >= 1 .and. LSEDZLJ` | SEDZLJ 사용 | `ssedtox.f90:868-872` |,| `ISTRAN(6) >= 1 .and. LSEDZLJ` | SEDZLJ 사용 | `ssedtox.f90:863-867` |
concepts/sediment-transport/06-model-application.md,53,C,yes,EFDC/SedTran-Original/ssedtox.f90:867-869; complete ranges equal,| `ISTRAN(6) >= 1 .and. !LSEDZLJ` | CALSED (cohesive only) | `ssedtox.f90:872-874` |,| `ISTRAN(6) >= 1 .and. !LSEDZLJ` | CALSED (cohesive only) | `ssedtox.f90:867-869` |
concepts/sediment-transport/06-model-application.md,54,C,yes,EFDC/SedTran-Original/ssedtox.f90:873-875; complete ranges equal,| `ISTRAN(7) >= 1 .and. !LSEDZLJ` | CALSND (noncohesive only) | `ssedtox.f90:878-880` |,| `ISTRAN(7) >= 1 .and. !LSEDZLJ` | CALSND (noncohesive only) | `ssedtox.f90:873-875` |
concepts/tides/06-model-application.md,74,C,yes,EFDC/input.f90:5801-5836; complete ranges equal,"- **PSER (수위 시계열)**: `NPSER >= 1`일 때 `PSER.INP` 읽음. 헤더 `ITYPE,NREC,TMULT,...`. 수위 η를 pressure-head `G·η`로 변환해 S/W/E/N 압력셀에 적용 (`input.f90:5650-5685`, `calpser.f90:25-66`, `setopenbc.f90`). `ITYPE=1`은 cross-channel slope용 2-side. → §1.2 시계열 forcing 패턴에 해당.","- **PSER (수위 시계열)**: `NPSER >= 1`일 때 `PSER.INP` 읽음. 헤더 `ITYPE,NREC,TMULT,...`. 수위 η를 pressure-head `G·η`로 변환해 S/W/E/N 압력셀에 적용 (`input.f90:5801-5836`, `calpser.f90:25-66`, `setopenbc.f90`). `ITYPE=1`은 cross-channel slope용 2-side. → §1.2 시계열 forcing 패턴에 해당."
concepts/tides/06-model-application.md,75,C,yes,EFDC/input.f90:755-778; endpoints equal; interior differs,"- **MTIDE 조화 합성**: `NWTSER` 심볼은 없고 `MTIDE` + periodic pressure forcing `NPFOR`로 분조 강제 (`input.f90:732-754`). C15가 `SYMBOL(M),TCP(M)`(분조명·주기)을, C17이 각 분조 진폭/위상→cos/sin 계수를 읽어 경계별 `PCB*/PSB*`(× G)로 변환. 런타임 `SETOPENBC`가 `TIMESEC`·`TCP`로 `cos/sin`을 계산해 각 경계 압력에 `PCB·cos + PSB·sin` 가산 (`setopenbc.f90:231-260`). → §1.1 분조 forcing 패턴에 해당.","- **MTIDE 조화 합성**: `NWTSER` 심볼은 없고 `MTIDE` + periodic pressure forcing `NPFOR`로 분조 강제 (`input.f90:755-778`). C15가 `SYMBOL(M),TCP(M)`(분조명·주기)을, C17이 각 분조 진폭/위상→cos/sin 계수를 읽어 경계별 `PCB*/PSB*`(× G)로 변환. 런타임 `SETOPENBC`가 `TIMESEC`·`TCP`로 `cos/sin`을 계산해 각 경계 압력에 `PCB·cos + PSB·sin` 가산 (`setopenbc.f90:231-260`). → §1.1 분조 forcing 패턴에 해당."
models/EFDC/manifest.md,17,D,yes,EFDC/aaefdc.f90:22; release header remains at 22; date at 30,"- **EFDCPlus_Stable = `EFDCPlus_12.4`** (릴리스 헤더 `EFDC/aaefdc.f90:22` ""RELEASE: EFDCPlus_12.4"", DATE 2025-12-29; 솔루션 파일명 `EFDCPlus_MPI_12.sln` 정합). clone HEAD sha **`3ed76b6eb1263921ba99bf23b66bb85c1a5feac1`** (2026-04-02 ""update readme""). 12.4 릴리스 피처(헤더 verbatim): MPI Domain Decomposition · Propeller Wash · 신 WQ kinetics(사용자 정의 algal groups+zooplankton) · 3TL 동적 timestep · GOTM · **SIGMA-Zed(SGZ)**. → **위키 EFDC source-analysis 전체 = EFDC+ 12.4 기준.**","- **EFDCPlus_Stable = `EFDCPlus_12.4`** (릴리스 헤더 `EFDC/aaefdc.f90:22` ""RELEASE: EFDCPlus_12.4"", DATE 2025-12-29; 솔루션 파일명 `EFDCPlus_MPI_12.sln` 정합). clone HEAD sha **`3ed76b6eb1263921ba99bf23b66bb85c1a5feac1`** (2026-04-02 ""update readme""). 12.4 릴리스 피처(헤더 verbatim): MPI Domain Decomposition · Propeller Wash · 신 WQ kinetics(사용자 정의 algal groups+zooplankton) · 3TL 동적 timestep · GOTM · **SIGMA-Zed(SGZ)**. → **위키 EFDC source-analysis 전체 = EFDC+ 12.4 기준.**"
models/EFDC/manual-notes/efdc-implementation-guide.md,193,D,yes,"EFDC/input.f90:311; C6 read, scalar ISQUICK","> ⚠️ **v12.4 소스 드리프트 (검증 2026-07)**: v12.4의 C6 read는 `ISTRAN(NS), ISTOPT(NS), ldum, ISADAC(NS), ISFCT(NS), ldum, ldum, ldum, ISCI(NS), ISCO(NS)` (`input.f90:306`) — **3·6·7·8번째 슬롯은 더미(`ldum`)로 읽고 버린다**. 즉 매뉴얼이 3번째 슬롯에 문서화한 `ISCDCA` 등은 v12.4에서 **무시**된다 (자리는 유지해야 파싱이 맞음).","> ⚠️ **v12.4 소스 드리프트 (검증 2026-07)**: v12.4의 C6 read는 `ISTRAN(NS), ISTOPT(NS), ldum, ISADAC(NS), ISFCT(NS), ldum, ldum, ldum, ISCI(NS), ISCO(NS)` (`input.f90:311`) — **3·6·7·8번째 슬롯은 더미(`ldum`)로 읽고 버린다**. 즉 매뉴얼이 3번째 슬롯에 문서화한 `ISCDCA` 등은 v12.4에서 **무시**된다 (자리는 유지해야 파싱이 맞음)."
models/EFDC/manual-notes/efdc-user-manual-r850.md,104,D,yes,"EFDC/input.f90:311; C6 read, scalar ISQUICK",> - **C6**: 3·6·7·8번째 슬롯(`ISCDCA` 등)은 `ldum` 더미로 버려짐 (`input.f90:306`).,> - **C6**: 3·6·7·8번째 슬롯(`ISCDCA` 등)은 `ldum` 더미로 버려짐 (`input.f90:311`).
models/EFDC/source-analysis/efdc_boundary_conditions.md,19,D,yes,"EFDC/input.f90:269, 570, 755-778, 884-901, 903-1395, 1445-1470, 2818-3092, 3753-3781, 5801-5836, 5868-5906, 6009-6428; C15 closes at 901; surviving MODCHAN read closes at 3781","- `input.f90:264, 548, 732-754, 852-867, 870-1321, 1352-1378, 2721-2995, 3656-3705, 5650-5685, 5717-5755, 5858-6277` — input cards C5, C11, C14–C24, time series headers.","- `input.f90:269, 570, 755-778, 884-901, 903-1395, 1445-1470, 2818-3092, 3753-3781, 5801-5836, 5868-5906, 6009-6428` — input cards C5, C11, C14–C24, time series headers."
models/EFDC/source-analysis/efdc_boundary_conditions.md,85,D,yes,EFDC/input.f90:1445-1452; C23 read at 1450 inside master block ending at 1452,Card C23 reads `NQSIJ` and `NQSER` counts (`input.f90:1352-1360`).,Card C23 reads `NQSIJ` and `NQSER` counts (`input.f90:1445-1452`).
models/EFDC/source-analysis/efdc_transport_scheme.md,28,D,yes,EFDC/Transport/calconc.f90:117-132; upwind gate at 117 and LUPU/LUPV assignments at 123-132,1. **upwind cell 사전지정** (`calconc.f90:115-127`):,1. **upwind cell 사전지정** (`calconc.f90:117-132`):
models/EFDC/source-analysis/efdc_transport_scheme.md,65,D,yes,"EFDC/input.f90:311; C6 read, scalar ISQUICK",## 4. ISADAC / ISFCT — constituent별 토글 (input.f90:306),## 4. ISADAC / ISFCT — constituent별 토글 (input.f90:311)
models/EFDC/source-analysis/efdc_vertical.md,24,D,yes,"EFDC/calexp.f90:243-406, 1152, 1169-1222; vertical advection unchanged; complete IGRIDV branch ends at 1222","- `calexp.f90:243-406, 1152, 1169-1265` — vertical advection and PGF branches.","- `calexp.f90:243-406, 1152, 1169-1222` — vertical advection and PGF branches."
models/EFDC/source-analysis/efdc_vertical.md,80,D,yes,EFDC/calexp.f90:1169; IGRIDV == 1 branch,| `0` | Standard density Jacobian | `calexp.f90:1207` |,| `0` | Standard density Jacobian | `calexp.f90:1169` |
models/EFDC/source-analysis/efdc_vertical.md,81,D,yes,EFDC/calexp.f90:1187; IGRIDV > 1 branch,| `1` | Improved sigma-slope correction | `calexp.f90:1225` |,| `1` | Improved sigma-slope correction | `calexp.f90:1187` |
models/EFDC/source-analysis/efdc_vertical.md,82,D,yes,EFDC/calexp.f90:1206-1207; else / STANDARD-SIGMA branch,| `2` | Finite-volume formulation | `calexp.f90:1265` |,| `2` | Finite-volume formulation | `calexp.f90:1206-1207` |
models/EFDC/source-analysis/sediment/efdc_sediment.md,205,D,yes,EFDC/Transport/calconc.f90:198-203; ISQUICK dispatch to CALTRAN_QUICKEST or CALTRAN,CALTRAN transports every active constituent through `WCV` (`Transport/calconc.f90:188-193`); anti-diffusion at `:213-219`.,CALTRAN transports every active constituent through `WCV` (`Transport/calconc.f90:198-203`); anti-diffusion at `:213-219`.
models/EFDC/manifest.md,17,A,yes,"EFDC/aaefdc.f90:22,30","- **EFDCPlus_Stable = `EFDCPlus_12.4`** (릴리스 헤더 `EFDC/aaefdc.f90:22` ""RELEASE: EFDCPlus_12.4"", DATE 2025-12-29; 솔루션 파일명 `EFDCPlus_MPI_12.sln` 정합). clone HEAD sha **`3ed76b6eb1263921ba99bf23b66bb85c1a5feac1`** (2026-04-02 ""update readme""). 12.4 릴리스 피처(헤더 verbatim): MPI Domain Decomposition · Propeller Wash · 신 WQ kinetics(사용자 정의 algal groups+zooplankton) · 3TL 동적 timestep · GOTM · **SIGMA-Zed(SGZ)**. → **위키 EFDC source-analysis 전체 = EFDC+ 12.4 기준.**","- **EFDCPlus_Stable = `EFDCPlus_12.5`** (릴리스 헤더 `EFDC/aaefdc.f90:22` ""RELEASE: EFDCPlus_12.5"", DATE 2026-05-26; 솔루션 파일명 `EFDCPlus_MPI_12.sln` 정합). clone HEAD sha **`3ed76b6eb1263921ba99bf23b66bb85c1a5feac1`** (2026-04-02 ""update readme""). 12.5 릴리스 피처(헤더 verbatim): MPI Domain Decomposition · Propeller Wash · 신 WQ kinetics(사용자 정의 algal groups+zooplankton) · 3TL 동적 timestep · GOTM · **SIGMA-Zed(SGZ)**. → **위키 EFDC source-analysis 전체 = EFDC+ 12.5 기준.**"
models/EFDC/manual-notes/efdc-implementation-guide.md,193,A,yes,"EFDC/input.f90:269,311,316,318-325","**C5 운동량 advection·misc** (p.18): `ISCDMA`(1=central diff momentum advection 3TL, 0=upwind), `ISHDMF`(1=수평 운동량 확산, 2=+water column), `ISDRY`(0=W&D 없음, 11=상수 drying depth HDRY+비선형반복, 99=가변 W&D depth cell-face masking), `ISRLID`(1=rigid lid 모드, 자유표면 없음), `ISVEG`(1=식생 저항, 2=+CBOT.LOG 진단), `IINTPG`(0=원 internal pressure gradient, 1=Jacobian, 2=finite volume).

**C6 constituent transport** (p.18): index 매핑 — turb intensity=0, SAL=1, TEM=2, DYE=3, SFL=4, TOX=5, SED=6, SND=7, CWQ=8. `ISTRAN`(≥1 transport 활성), `ISCDCA`(0=donor cell upwind 3TL, 1=central diff 3TL), `ISADAC`(1=anti-numerical diffusion 보정), `ISFCT`(1=flux limiting 추가).

> ⚠️ **v12.4 소스 드리프트 (검증 2026-07)**: v12.4의 C6 read는 `ISTRAN(NS), ISTOPT(NS), ldum, ISADAC(NS), ISFCT(NS), ldum, ldum, ldum, ISCI(NS), ISCO(NS)` (`input.f90:311`) — **3·6·7·8번째 슬롯은 더미(`ldum`)로 읽고 버린다**. 즉 매뉴얼이 3번째 슬롯에 문서화한 `ISCDCA` 등은 v12.4에서 **무시**된다 (자리는 유지해야 파싱이 맞음).","**C5 운동량 advection·misc** (p.18): `ISCDMA`(1=central diff momentum advection 3TL, 0=upwind), `ISHDMF`(1=수평 운동량 확산, 2=+water column), `ISDRY`(0=W&D 없음, 11=상수 drying depth HDRY+비선형반복, 99=가변 W&D depth cell-face masking), `ISRLID`(1=rigid lid 모드, 자유표면 없음), `ISVEG`(1=식생 저항, 2=+CBOT.LOG 진단), `IINTPG`(0=원 internal pressure gradient, 1=Jacobian, 2=finite volume). v12.5 C5 read에서는 `ISDISP` 슬롯을 `ldum`으로, `ISQQ` 슬롯을 `ICALTB`로 읽고, 13번째 필드 `ISHDMFILTER`를 읽는다. `IINTPG` 입력 필드는 유지된다 (`input.f90:269`).

**C6 constituent transport** (p.18): index 매핑 — turb intensity=0, SAL=1, TEM=2, DYE=3, SFL=4, TOX=5, SED=6, SND=7, CWQ=8. `ISTRAN`(≥1 transport 활성), `ISCDCA`(0=donor cell upwind 3TL, 1=central diff 3TL), `ISADAC`(1=anti-numerical diffusion 보정), `ISFCT`(1=flux limiting 추가).

> ⚠️ **v12.5 소스 드리프트**: v12.5의 C6 read는 `ISTRAN(NS), ISTOPT(NS), ISQUICK, ISADAC(NS), ISFCT(NS), ldum, ldum, ldum, ISCI(NS), ISCO(NS)` (`input.f90:311`) — **3번째 슬롯은 scalar `ISQUICK`**, **6·7·8번째 슬롯은 더미(`ldum`)로 읽고 버린다**. `ISQUICK`은 broadcast되며 (`input.f90:316`), 0/1 외 값은 경고 후 0으로 리셋된다 (`input.f90:318-325`)."
models/EFDC/manual-notes/efdc-user-manual-r850.md,104,A,yes,"EFDC/input.f90:311,316,318-325",> - **C6**: 3·6·7·8번째 슬롯(`ISCDCA` 등)은 `ldum` 더미로 버려짐 (`input.f90:311`).,"> - **C6**: 매뉴얼 r850 기준의 3번째 슬롯은 `ISCDCA`; 위 v12.4 소스 드리프트에서는 3·6·7·8번째 슬롯(`ISCDCA` 등)이 `ldum` 더미로 버려졌다. **v12.5 델타**: 3번째 슬롯은 scalar `ISQUICK`이고 6·7·8번째 슬롯은 계속 `ldum`이다 (`input.f90:311`). `ISQUICK`은 broadcast되며 (`input.f90:316`), 0/1 외 값은 경고 후 0으로 리셋된다 (`input.f90:318-325`)."
